StudyHours,Attendance,AssignmentCompletion,MidtermScore,FinalScore,Extracurricular,Internet,Gender,Age,StressLevel,IncomeLevel,ParentEducation,Participation,SleepHours,Department,Quizzes_Avg,Projects_Score,Total_Score,FinalGrade,at_risk,source
24.2,81.83,59.1,77.21,83.23,0,1,1,21,0,0,3,1.63,4.7,,73.46,78.47,67.89,1,0,dataset1
19.2,57.05,68.82,54.38,82.24,0,1,0,19,0,0,0,7.49,5.1,2.0,75.03,69.24,54.93,0,1,dataset1
20.2,82.48,90.93,66.06,82.01,0,1,1,24,2,1,4,5.8,6.8,1.0,64.55,83.26,87.75,1,0,dataset1
20.1,59.57,74.81,52.61,94.95,1,1,1,18,2,0,4,4.61,8.5,,69.38,83.29,77.65,0,1,dataset1
5.9,70.6,97.88,92.52,60.94,0,1,1,18,2,1,4,9.78,4.1,0.0,78.39,62.4,61.29,1,0,dataset1
9.3,58.51,74.81,69.28,73.67,0,1,0,24,2,1,3,8.5,8.1,0.0,97.35,55.19,87.96,0,1,dataset1
23.2,75.725,57.56,53.5,77.17,1,1,1,21,1,1,3,6.97,7.8,1.0,80.01,90.16,83.4,1,0,dataset1
21.1,60.59,52.13,42.47,98.77,1,1,0,21,2,1,4,3.83,4.8,1.0,57.37,76.49,59.58,0,1,dataset1
16.1,76.82,69.95,80.54,58.74,0,1,0,18,2,1,3,6.66,5.9,0.0,50.35,58.83,99.14,0,1,dataset1
5.5,75.725,76.1,52.88,97.38,0,1,0,18,0,2,4,5.32,8.5,2.0,92.55,63.1,58.87,0,1,dataset1
15.4,75.07,74.81,99.37,48.92,0,1,0,24,1,0,0,2.49,4.7,,68.22,88.32,88.59,2,0,dataset1
11.2,62.38,56.71,72.02,85.84,0,1,0,19,0,1,4,4.5,4.6,2.0,65.75,82.66,98.41,2,0,dataset1
22.4,84.26,56.24,57.34,77.97,1,1,1,24,2,1,4,2.12,7.7,0.0,90.04,97.26,86.28,1,0,dataset1
25.6,75.725,52.34,79.46,89.01,0,0,0,21,0,0,4,5.0,6.4,0.0,97.27,73.25,83.29,1,0,dataset1
17.6,67.9,92.54,56.51,41.72,0,1,0,24,0,0,4,7.2,5.4,0.0,87.4,52.61,95.17,0,1,dataset1
15.1,94.06,97.39,89.22,44.69,1,1,0,24,2,2,3,0.37,4.9,,58.69,85.02,63.46,3,0,dataset1
11.8,82.2,55.78,58.49,44.18,1,1,0,24,2,1,4,7.65,7.6,2.0,69.57,62.75,63.86,3,0,dataset1
7.3,85.65,60.66,99.29,75.58,0,1,0,19,2,0,4,0.2,6.2,,87.97,66.19,82.06,3,0,dataset1
14.3,63.87,74.81,76.31,76.18,0,1,1,23,1,2,3,5.17,5.2,,95.35,59.83,94.11,2,0,dataset1
22.0,50.03,93.88,90.66,94.37,1,1,0,18,2,1,0,5.73,8.7,,99.93,65.45,80.87,0,1,dataset1
21.7,93.27,97.94,44.37,68.06,0,1,0,22,0,1,0,7.61,6.8,,75.58,91.47,98.85,3,0,dataset1
15.3,75.725,63.09,60.9,44.08,1,1,1,24,2,1,4,7.61,5.8,0.0,91.13,78.84,61.15,2,0,dataset1
29.1,56.16,65.18,84.25,52.57,1,1,0,22,2,0,4,4.17,7.6,,52.33,55.46,91.29,1,0,dataset1
28.5,75.725,68.13,79.3,40.48,1,1,1,23,1,0,4,0.66,6.5,,64.29,79.33,96.36,2,0,dataset1
26.9,83.07,75.12,51.65,86.6,0,1,1,18,0,0,0,6.94,4.0,1.0,68.58,81.68,71.35,1,0,dataset1
15.9,82.61,84.12,61.37,88.94,1,1,1,21,1,0,0,5.11,8.2,,98.78,94.24,98.1,0,1,dataset1
23.7,93.02,74.81,55.81,99.88,0,1,1,22,1,2,0,3.33,4.3,,50.17,92.98,60.11,2,0,dataset1
28.2,57.01,74.81,76.8,64.73,0,0,0,21,1,0,2,2.35,8.9,,65.4,53.14,97.64,0,1,dataset1
23.4,71.5,54.99,60.67,41.16,0,1,0,22,2,0,4,1.2,5.7,,96.52,93.33,95.14,0,1,dataset1
12.9,54.86,89.93,58.54,54.08,1,1,1,21,1,1,4,2.95,6.6,,65.33,52.54,53.31,1,0,dataset1
6.7,69.48,66.72,52.44,75.27,0,1,1,24,2,2,3,4.58,9.0,,61.25,57.71,76.07,3,0,dataset1
29.0,50.76,68.88,64.54,97.72,0,1,0,22,2,0,4,4.78,5.3,2.0,86.5,55.58,76.44,0,1,dataset1
29.8,94.91,74.81,51.73,46.21,0,1,1,21,2,2,4,5.83,6.3,,87.27,59.08,52.85,3,0,dataset1
22.3,75.725,96.47,97.75,47.29,1,1,1,23,2,0,2,3.62,7.8,,73.61,90.16,51.98,0,1,dataset1
12.9,75.725,85.81,49.27,82.11,0,1,1,19,0,0,0,9.2,6.3,0.0,97.35,84.31,50.25,0,1,dataset1
26.6,53.0,88.79,94.8,80.03,0,0,0,21,2,1,4,4.96,5.7,2.0,60.14,84.35,76.23,0,1,dataset1
28.8,61.37,87.54,65.71,55.03,1,1,1,19,2,0,0,4.24,4.6,1.0,95.67,96.11,73.19,0,1,dataset1
17.7,62.97,66.05,62.67,88.79,0,1,0,19,0,2,4,0.48,6.6,2.0,87.78,69.59,97.02,0,1,dataset1
12.8,69.33,87.85,53.88,47.73,1,1,0,18,2,2,4,5.99,6.8,,68.41,50.16,67.12,2,0,dataset1
15.2,90.14,89.23,78.15,95.54,0,1,0,24,1,1,4,6.03,5.2,0.0,90.35,81.99,82.91,3,0,dataset1
6.8,69.33,76.67,81.13,52.06,0,1,1,23,1,0,4,5.83,5.7,,56.66,93.4,50.38,1,0,dataset1
19.1,60.23,74.81,68.05,44.88,0,1,1,19,2,0,4,8.88,5.5,,56.55,98.81,83.18,3,0,dataset1
14.5,75.725,87.99,43.34,60.37,0,1,0,20,0,1,4,7.63,6.1,2.0,96.5,68.19,95.67,0,1,dataset1
27.1,53.97,90.85,95.11,51.27,0,1,0,24,0,0,2,8.67,8.0,2.0,54.74,91.11,67.74,1,0,dataset1
11.9,88.0,66.86,98.82,71.62,0,1,0,19,0,1,4,0.59,5.7,0.0,50.2,92.46,65.7,3,0,dataset1
5.2,72.24,90.08,65.86,81.21,1,1,1,21,0,0,4,3.18,5.4,1.0,69.45,57.22,81.3,0,1,dataset1
23.4,86.31,90.71,76.82,69.46,0,1,1,19,1,1,4,3.19,8.2,,55.19,81.57,66.43,3,0,dataset1
5.2,84.11,61.71,67.02,79.64,1,1,0,21,2,0,3,6.57,8.1,2.0,93.15,58.66,70.12,1,0,dataset1
18.6,56.77,85.85,59.31,61.9,0,1,0,21,0,0,0,4.49,8.0,2.0,96.13,72.33,63.66,0,1,dataset1
9.5,57.14,59.33,44.64,41.68,1,1,1,20,0,1,4,7.77,7.7,1.0,74.12,93.96,67.24,0,1,dataset1
20.3,87.77,54.65,67.36,98.44,0,1,0,19,2,1,3,3.84,8.4,0.0,71.27,89.47,83.97,3,0,dataset1
9.9,86.06,78.73,89.1,89.16,0,1,1,19,0,1,4,2.22,7.6,1.0,76.95,78.52,96.12,3,0,dataset1
17.5,68.9,95.43,41.02,44.41,0,1,1,22,1,0,2,2.91,4.8,,61.31,90.44,79.16,0,1,dataset1
13.4,53.87,51.77,74.93,66.95,0,1,0,24,0,0,4,1.82,4.2,0.0,64.9,57.64,50.5,0,1,dataset1
9.6,50.6,91.33,92.85,78.1,1,1,0,22,2,0,3,1.98,4.9,,55.05,59.75,63.19,0,1,dataset1
20.2,64.41,75.32,53.05,51.44,1,1,1,18,1,1,4,2.17,5.8,,72.32,60.44,97.61,2,0,dataset1
7.1,50.46,74.81,51.0,74.68,0,1,1,21,2,0,0,0.16,4.3,1.0,80.58,88.8,95.52,1,0,dataset1
28.5,61.5,92.17,86.34,72.02,0,1,1,20,1,2,4,7.16,7.8,,96.51,94.55,55.78,0,1,dataset1
24.5,70.98,93.76,55.31,52.5,0,1,1,22,0,2,4,4.0,7.2,1.0,86.95,78.14,95.42,3,0,dataset1
27.9,56.07,88.44,51.52,48.47,0,1,1,19,2,2,0,0.23,7.6,,86.15,97.9,98.23,0,1,dataset1
6.1,55.21,92.15,62.68,85.54,1,1,0,18,2,2,4,3.7,4.5,0.0,65.4,86.4,66.23,0,1,dataset1
5.1,94.82,58.8,63.55,59.36,1,0,1,20,1,1,0,9.05,5.6,,94.41,78.18,85.05,3,0,dataset1
13.9,79.27,65.19,92.45,54.64,0,1,1,23,2,2,3,5.11,6.3,,97.35,80.58,78.0,1,0,dataset1
20.4,96.72,62.12,77.11,84.27,0,1,1,19,2,1,4,9.87,7.0,,96.61,92.48,66.85,2,0,dataset1
11.1,67.29,87.12,64.36,84.16,0,1,0,19,0,0,2,5.4,8.0,2.0,51.94,54.51,57.67,2,0,dataset1
18.7,83.86,57.68,72.06,56.58,1,1,0,23,0,1,4,9.63,8.9,,80.22,58.4,68.35,2,0,dataset1
20.2,60.23,59.11,97.24,92.35,0,0,1,21,2,1,4,2.02,4.4,2.0,82.16,63.31,96.39,0,1,dataset1
8.8,80.92,93.95,46.79,81.3,0,1,1,21,0,0,4,2.9,7.2,,64.75,94.74,90.56,0,1,dataset1
24.2,56.48,85.29,52.46,60.75,0,1,0,22,0,1,2,7.0,4.7,,99.62,97.25,66.53,1,0,dataset1
28.4,50.1,93.77,97.75,65.65,0,1,0,22,2,2,4,9.87,5.5,,64.56,67.81,77.38,0,1,dataset1
21.0,96.58,56.97,97.44,83.6,0,1,0,19,2,1,4,8.25,7.9,2.0,60.83,96.19,70.3,3,0,dataset1
28.7,77.74,69.95,50.63,52.7,0,0,0,24,1,1,3,5.54,9.0,0.0,74.21,77.34,73.31,3,0,dataset1
11.2,96.35,64.16,48.71,68.13,1,1,1,19,0,1,0,0.85,6.6,0.0,66.16,73.66,88.06,3,0,dataset1
5.9,66.69,50.48,65.27,79.21,0,1,0,22,0,1,3,3.64,5.8,,96.2,91.64,77.15,0,1,dataset1
11.2,66.39,64.23,42.98,72.37,0,1,1,23,0,0,4,0.86,5.1,2.0,72.0,77.3,59.05,0,1,dataset1
21.2,75.725,68.98,79.29,76.5,0,1,1,22,2,1,4,3.11,7.9,0.0,70.51,72.72,63.45,3,0,dataset1
19.9,85.3,74.81,44.65,72.77,0,1,0,19,1,0,4,2.59,8.5,,81.29,50.8,78.39,3,0,dataset1
11.7,78.29,78.32,43.48,51.95,0,1,0,20,1,0,2,3.89,8.2,2.0,54.06,50.64,84.64,3,0,dataset1
15.2,96.27,69.16,69.11,64.61,0,1,0,19,2,2,0,8.37,6.5,2.0,87.84,81.38,75.41,2,0,dataset1
14.2,75.725,52.32,97.47,71.92,1,1,0,20,1,0,4,1.5,6.9,,88.42,53.67,81.01,2,0,dataset1
28.8,85.41,85.2,65.61,86.8,1,1,1,20,0,2,2,3.06,8.2,,73.7,86.85,89.47,2,0,dataset1
12.9,66.52,74.81,61.39,79.23,0,1,1,19,2,2,4,2.61,8.6,,97.78,81.12,77.27,1,0,dataset1
9.8,59.01,74.81,99.88,65.6,0,0,1,24,2,0,4,2.96,8.7,2.0,78.97,72.89,98.86,0,1,dataset1
19.1,75.52,74.28,71.92,98.46,0,0,0,24,2,2,4,3.61,7.4,,84.76,85.49,61.78,0,1,dataset1
8.1,75.25,98.43,62.51,46.47,0,1,1,18,2,1,4,2.44,5.0,,96.22,99.65,95.98,1,0,dataset1
17.7,56.85,95.7,63.15,52.41,0,1,0,22,2,0,3,9.43,5.6,,83.32,62.32,62.38,0,1,dataset1
22.2,60.09,77.57,51.7,60.48,1,0,1,24,1,1,4,4.2,5.3,,71.59,77.85,76.58,0,1,dataset1
28.6,70.41,72.25,70.73,53.71,0,1,0,21,2,2,4,1.14,4.9,,51.24,92.14,72.8,3,0,dataset1
27.3,70.44,50.15,66.33,77.53,0,1,1,19,0,1,4,4.68,5.3,1.0,86.41,50.84,68.64,1,0,dataset1
26.0,65.88,85.55,56.25,42.37,0,1,1,20,1,1,4,1.84,8.3,,98.24,60.18,98.14,0,1,dataset1
14.8,57.43,74.81,49.63,50.65,1,1,0,19,1,0,0,2.16,7.9,2.0,73.51,76.05,63.62,0,1,dataset1
27.3,50.22,74.81,58.67,57.6,1,1,1,22,2,1,4,2.85,4.2,,66.99,77.61,83.74,0,1,dataset1
22.9,98.51,79.71,70.52,81.0,0,1,1,23,0,0,2,1.25,4.7,2.0,75.96,54.32,90.2,2,0,dataset1
16.0,97.17,99.64,43.5,92.55,0,1,0,24,2,0,4,7.21,8.9,2.0,86.42,70.37,59.85,3,0,dataset1
19.1,74.18,92.69,49.22,87.91,0,1,0,24,2,1,0,7.92,5.1,,50.03,75.99,98.66,0,1,dataset1
15.9,99.75,97.68,96.86,50.92,1,1,0,24,0,1,0,3.94,7.2,0.0,94.36,71.15,77.33,2,0,dataset1
9.9,83.68,66.38,72.57,73.92,0,1,0,20,2,0,4,6.89,5.0,2.0,94.32,85.03,95.72,0,1,dataset1
16.3,53.44,57.47,43.81,41.8,0,1,0,21,1,1,4,3.89,5.2,0.0,77.06,88.57,83.19,0,1,dataset1
25.2,55.89,89.84,81.59,58.63,0,1,1,21,2,0,3,1.64,6.5,2.0,56.12,73.01,82.47,0,1,dataset1
11.7,95.81,74.81,43.71,88.36,1,0,0,24,2,1,4,3.97,6.4,1.0,83.59,71.28,67.28,3,0,dataset1
21.0,81.5,60.57,84.33,67.4,0,1,1,21,1,1,0,5.57,7.2,0.0,56.89,85.27,88.53,1,0,dataset1
18.8,92.16,88.24,85.0,49.0,0,1,1,23,2,1,4,0.41,4.8,1.0,75.38,77.77,51.49,2,0,dataset1
28.0,75.725,79.1,79.06,66.31,1,1,0,24,1,1,0,6.54,5.3,2.0,54.68,93.52,77.79,2,0,dataset1
23.7,72.4,55.48,83.93,51.88,0,1,1,18,2,0,4,7.43,7.1,2.0,79.45,74.06,51.61,2,0,dataset1
14.0,52.43,75.09,45.28,63.59,0,1,1,20,0,1,3,8.6,4.5,0.0,65.9,78.72,65.34,0,1,dataset1
19.0,59.41,96.56,83.61,69.27,0,0,0,23,2,2,4,1.03,8.5,0.0,91.55,56.44,54.81,0,1,dataset1
27.8,53.33,75.32,48.2,60.97,0,1,1,20,0,2,4,0.0,4.9,1.0,90.0,91.8,95.58,0,1,dataset1
10.7,59.44,89.43,60.37,96.22,1,1,0,24,1,1,2,0.73,6.2,,99.92,71.11,81.41,0,1,dataset1
16.9,70.53,51.45,96.56,73.75,0,1,0,23,2,2,3,9.24,4.5,0.0,62.88,85.95,83.43,0,1,dataset1
10.5,55.91,86.4,70.17,90.57,0,1,0,24,2,1,2,7.66,7.4,,53.09,71.47,92.56,0,1,dataset1
15.5,58.34,97.34,98.05,85.64,0,1,1,23,1,0,4,8.35,5.6,2.0,72.15,50.05,86.65,0,1,dataset1
6.5,72.29,74.98,45.34,79.67,0,1,1,24,0,1,2,5.17,4.4,,54.17,70.02,56.21,1,0,dataset1
26.9,67.01,66.89,68.65,69.81,1,1,1,18,0,2,3,5.27,7.0,,58.92,57.38,80.88,3,0,dataset1
29.5,75.725,82.33,43.74,40.13,0,1,1,20,0,0,4,2.99,8.9,1.0,79.87,69.93,98.91,1,0,dataset1
19.2,71.46,95.81,77.81,76.81,0,1,0,23,0,0,0,8.43,8.4,,79.61,66.07,60.71,2,0,dataset1
18.9,82.22,58.84,44.72,61.36,1,1,1,18,2,2,4,8.3,7.5,2.0,52.17,60.13,80.99,0,1,dataset1
28.9,75.725,70.18,50.52,47.07,1,1,0,19,1,1,2,3.92,4.1,2.0,72.15,56.19,78.18,0,1,dataset1
14.8,55.39,57.81,55.53,66.68,0,1,1,24,2,0,2,3.29,8.3,,76.51,86.43,69.58,0,1,dataset1
20.5,54.96,74.81,84.92,84.13,0,0,1,22,2,1,4,7.38,8.5,,63.4,87.74,97.73,0,1,dataset1
25.9,92.64,77.02,49.84,97.7,1,1,1,23,0,0,4,0.26,4.2,2.0,93.6,63.25,67.82,2,0,dataset1
17.6,75.32,97.21,90.8,62.45,0,1,1,21,1,0,4,8.6,4.6,,58.05,74.76,54.68,1,0,dataset1
10.5,88.32,70.63,47.91,72.56,0,1,1,18,2,0,4,4.46,6.3,0.0,62.7,73.2,98.13,3,0,dataset1
25.3,75.725,78.35,42.11,91.07,0,1,0,18,1,0,0,4.41,6.0,1.0,57.85,67.76,86.46,0,1,dataset1
11.8,91.44,94.26,63.7,60.04,1,1,1,23,2,1,0,6.69,5.5,,55.83,63.88,67.12,2,0,dataset1
26.1,96.19,66.07,98.77,48.54,1,1,1,18,2,0,0,6.46,5.0,,93.95,59.3,64.03,3,0,dataset1
28.6,81.77,74.81,46.62,56.91,1,1,1,19,0,2,4,2.66,6.7,2.0,63.89,93.64,96.4,0,1,dataset1
18.7,55.29,87.86,46.1,93.95,0,1,1,18,2,1,4,9.43,7.9,0.0,86.13,91.67,63.68,0,1,dataset1
6.2,94.76,66.53,85.07,49.56,0,1,0,22,2,0,3,9.86,8.7,,71.4,70.86,76.86,3,0,dataset1
28.9,89.62,74.81,58.73,59.75,0,1,1,22,1,0,4,5.26,5.5,,81.79,86.06,60.75,3,0,dataset1
25.8,87.54,75.15,83.04,67.88,0,0,0,24,1,2,3,5.61,7.5,2.0,96.41,74.92,99.76,3,0,dataset1
7.9,51.84,74.81,52.0,90.83,0,1,1,24,2,1,4,5.54,7.9,1.0,92.23,54.27,88.48,0,1,dataset1
20.7,89.95,63.32,67.6,96.26,0,1,0,21,1,1,2,4.86,6.4,,53.45,91.12,78.38,3,0,dataset1
12.9,56.9,98.67,55.92,65.55,1,1,0,19,1,0,3,9.45,8.6,2.0,92.26,60.96,87.29,0,1,dataset1
13.3,61.12,75.11,67.09,95.92,0,1,0,22,0,0,4,2.45,4.1,1.0,72.59,85.34,95.82,0,1,dataset1
19.5,78.86,92.82,86.15,49.69,1,1,0,23,0,1,2,1.08,8.5,2.0,67.51,76.37,98.16,2,0,dataset1
22.8,63.25,59.77,85.72,49.41,1,1,0,20,1,1,3,9.3,8.5,0.0,83.62,84.53,89.3,0,1,dataset1
5.3,83.07,96.97,70.95,96.96,0,0,1,20,1,2,2,2.13,4.7,2.0,97.51,73.56,92.45,3,0,dataset1
8.8,80.4,89.72,95.7,70.58,1,1,0,20,0,2,2,7.49,6.2,1.0,54.71,85.13,69.89,3,0,dataset1
27.6,55.41,90.43,55.83,51.15,1,1,1,24,0,0,4,2.04,6.6,2.0,88.4,51.64,69.59,0,1,dataset1
17.4,82.8,69.49,54.42,69.28,1,1,0,23,1,2,4,9.6,6.0,0.0,60.18,52.04,90.41,1,0,dataset1
17.3,96.2,74.28,76.83,86.99,0,1,0,18,2,2,4,7.91,8.5,2.0,69.01,94.82,87.98,3,0,dataset1
26.0,58.06,74.81,77.28,89.62,0,1,1,23,2,1,4,9.19,7.6,0.0,93.69,87.48,95.05,1,0,dataset1
8.2,79.85,89.49,42.79,91.84,0,0,0,18,1,0,0,9.51,4.6,,77.29,91.42,56.65,1,0,dataset1
22.8,67.09,92.45,76.47,74.17,1,0,0,20,2,0,4,0.84,8.6,,53.37,72.83,84.54,3,0,dataset1
17.7,72.98,53.9,62.47,92.02,0,1,0,21,1,0,4,4.33,4.2,0.0,75.4,72.98,82.38,1,0,dataset1
23.5,64.35,95.2,84.85,70.6,0,1,0,21,1,0,4,6.48,7.0,,89.48,76.7,89.93,1,0,dataset1
22.0,75.725,96.87,88.49,76.42,0,1,1,18,0,2,0,8.02,6.6,2.0,76.44,62.18,51.23,0,1,dataset1
21.7,51.45,79.64,73.13,85.52,1,1,0,20,2,2,4,2.41,4.4,,58.34,86.68,91.31,0,1,dataset1
26.4,99.08,59.34,40.1,65.53,0,1,0,23,2,1,2,9.15,7.5,0.0,72.25,91.47,66.32,2,0,dataset1
18.8,81.24,90.92,78.18,44.41,0,1,1,21,1,1,4,2.21,8.8,,96.22,95.36,84.36,0,1,dataset1
15.2,75.04,77.43,84.93,61.01,0,1,1,18,1,1,4,8.66,6.3,0.0,82.91,75.85,80.83,3,0,dataset1
10.0,69.19,90.86,54.94,77.44,0,0,0,23,2,1,3,5.13,6.6,2.0,86.49,70.73,72.01,3,0,dataset1
13.6,76.97,74.81,67.88,51.54,0,0,0,20,0,1,4,5.15,5.9,,89.3,91.55,87.3,3,0,dataset1
26.7,69.01,54.34,97.94,48.9,1,1,1,19,1,0,4,3.74,8.4,2.0,54.53,87.63,98.06,2,0,dataset1
13.4,68.0,80.35,57.89,57.58,1,1,0,20,1,1,2,1.04,8.6,,79.08,93.36,66.17,3,0,dataset1
29.6,73.2,74.81,53.39,41.93,0,1,1,24,1,0,2,3.47,6.0,,68.8,82.79,87.42,3,0,dataset1
20.2,63.8,97.31,52.65,84.61,0,0,0,20,1,0,3,4.27,8.5,,56.96,94.17,65.73,0,1,dataset1
25.4,59.0,64.83,73.53,55.52,0,1,1,23,2,1,4,4.79,5.0,,60.14,54.45,92.28,0,1,dataset1
17.3,77.83,60.3,96.99,47.45,0,1,1,23,2,1,2,7.39,6.3,1.0,89.06,83.98,71.86,1,0,dataset1
21.4,92.14,94.85,76.52,81.95,1,1,1,22,2,1,0,3.52,5.3,,58.07,54.44,72.46,2,0,dataset1
29.7,57.64,57.44,58.2,90.58,0,1,0,22,1,1,2,4.07,5.1,2.0,65.62,87.45,88.59,1,0,dataset1
17.5,51.64,84.33,78.31,41.19,1,1,0,23,2,0,4,9.06,8.3,,64.24,81.42,74.81,1,0,dataset1
11.6,62.34,65.0,77.49,54.02,0,1,0,23,2,2,3,7.53,7.6,2.0,52.43,50.8,63.33,2,0,dataset1
21.2,98.99,78.39,75.82,96.71,1,1,0,19,1,1,0,0.23,4.3,,73.11,79.96,99.78,3,0,dataset1
28.0,75.725,80.81,49.57,63.12,0,1,1,19,1,2,2,8.12,7.8,2.0,88.3,57.31,81.01,2,0,dataset1
5.4,79.79,70.87,78.07,96.32,0,1,1,20,0,2,4,9.9,6.9,0.0,51.11,57.12,82.26,0,1,dataset1
29.8,96.46,74.81,65.81,56.45,1,1,1,24,2,0,4,9.4,7.9,2.0,55.63,57.52,82.33,3,0,dataset1
18.6,72.26,56.59,41.12,53.08,0,1,0,21,2,2,3,8.36,7.0,,86.01,74.19,94.17,1,0,dataset1
25.0,99.16,69.57,72.39,52.85,1,1,0,24,0,2,0,6.29,5.9,2.0,79.68,55.78,59.19,3,0,dataset1
8.0,64.82,71.52,99.36,45.11,1,1,0,19,1,0,4,2.78,6.5,,85.76,56.28,52.96,0,1,dataset1
12.3,62.02,81.55,60.98,93.79,0,1,1,20,0,0,4,6.54,4.7,,61.51,62.81,69.34,0,1,dataset1
29.4,81.9,70.36,97.93,98.79,0,1,0,24,1,2,4,6.96,5.6,2.0,90.19,50.04,78.25,0,1,dataset1
12.2,75.725,54.85,45.77,97.27,0,1,0,18,0,0,4,2.82,4.1,2.0,73.99,63.79,64.29,0,1,dataset1
15.3,81.32,97.37,83.95,91.12,1,1,1,22,1,2,2,2.55,6.0,2.0,80.52,80.92,84.46,3,0,dataset1
12.0,65.25,70.8,46.86,90.81,0,1,1,24,1,0,2,3.97,4.5,0.0,54.61,80.08,53.7,2,0,dataset1
16.7,80.9,67.13,56.41,79.67,0,0,0,21,2,1,3,6.41,7.3,,60.25,98.48,89.54,2,0,dataset1
9.0,63.79,72.34,74.25,89.57,1,1,1,20,1,1,2,2.93,8.6,,88.67,55.98,85.9,3,0,dataset1
17.7,52.55,60.83,75.57,52.5,0,1,0,24,2,2,0,5.56,7.7,,61.2,93.28,60.7,1,0,dataset1
12.5,95.61,55.01,86.51,63.27,1,1,1,23,1,1,0,8.99,5.0,2.0,54.63,69.56,64.92,2,0,dataset1
25.4,94.16,57.43,76.92,78.45,0,1,1,18,0,0,4,2.95,6.5,2.0,79.86,69.35,90.35,3,0,dataset1
14.7,98.54,58.33,75.62,92.49,0,1,1,22,2,1,4,9.66,7.6,,77.4,67.44,88.67,3,0,dataset1
24.8,85.83,59.88,94.74,79.63,0,1,0,18,2,0,4,4.73,8.0,0.0,80.39,56.24,90.69,3,0,dataset1
21.0,84.14,71.0,67.13,90.34,1,1,0,20,0,1,4,1.01,5.4,2.0,80.92,73.93,66.11,0,1,dataset1
27.9,77.95,81.19,53.52,68.44,0,1,0,19,0,1,4,0.55,6.4,2.0,75.01,89.37,98.48,0,1,dataset1
25.3,56.3,81.44,49.71,83.04,0,1,1,22,1,0,4,3.39,4.5,2.0,74.69,93.77,85.77,1,0,dataset1
27.5,59.46,50.0,64.0,98.8,1,0,1,18,1,1,3,2.59,7.6,2.0,96.21,98.14,53.26,0,1,dataset1
18.1,64.47,96.05,82.77,49.21,1,1,1,19,1,0,4,8.44,6.2,2.0,76.69,89.26,73.89,0,1,dataset1
27.8,94.51,91.14,42.55,95.62,0,1,1,21,0,2,4,7.38,4.2,,80.87,81.15,83.23,2,0,dataset1
8.9,58.65,98.2,47.74,71.34,0,1,0,20,1,0,4,8.85,6.6,,63.35,74.88,58.43,0,1,dataset1
7.1,96.14,68.0,46.37,78.59,0,1,0,20,0,1,4,5.89,8.0,,93.55,93.74,95.09,3,0,dataset1
18.2,76.14,83.24,75.12,92.67,0,1,0,22,2,2,4,4.35,4.2,2.0,51.22,86.98,87.71,2,0,dataset1
25.7,85.78,58.4,54.57,64.58,0,1,1,18,2,2,4,2.71,6.0,0.0,77.86,58.06,54.07,2,0,dataset1
10.3,55.51,90.85,49.98,65.12,1,1,1,21,2,1,2,5.83,6.4,2.0,69.19,84.13,95.66,1,0,dataset1
29.2,63.45,58.07,75.57,71.63,1,1,0,23,1,0,4,6.18,9.0,,80.2,71.55,70.22,2,0,dataset1
9.6,97.93,66.3,85.68,41.15,0,1,1,22,1,1,4,3.93,5.1,0.0,68.01,79.79,72.62,3,0,dataset1
22.7,63.31,74.54,59.93,69.8,0,1,0,23,0,2,0,9.37,8.1,0.0,85.88,94.92,89.16,0,1,dataset1
27.9,64.83,79.73,74.69,57.47,1,1,1,22,1,0,4,6.4,4.7,0.0,51.02,82.63,82.2,3,0,dataset1
29.1,59.88,77.98,45.89,95.68,0,1,1,18,2,0,0,8.37,8.8,2.0,70.29,96.94,71.88,0,1,dataset1
21.5,56.45,55.1,96.11,45.26,0,1,0,21,2,1,2,6.2,5.5,0.0,91.56,93.32,62.98,1,0,dataset1
19.4,61.66,71.08,60.21,67.56,0,1,0,18,2,1,0,3.17,4.7,,62.51,56.45,75.84,0,1,dataset1
7.3,82.12,96.15,99.85,96.85,0,1,1,20,2,0,3,7.37,5.9,,52.64,50.58,78.96,0,1,dataset1
5.5,72.77,74.81,98.72,94.06,0,1,0,23,2,1,4,2.3,4.1,,74.83,69.22,81.55,0,1,dataset1
29.6,77.69,79.54,86.73,82.08,0,1,0,19,2,0,2,5.97,4.5,0.0,98.83,93.27,80.25,0,1,dataset1
11.9,56.12,78.62,41.2,75.36,0,1,1,24,0,0,0,4.02,6.5,,53.21,61.51,80.87,0,1,dataset1
6.8,90.11,55.58,72.61,56.84,0,1,1,20,1,2,4,1.5,8.7,2.0,53.5,84.57,73.79,3,0,dataset1
18.5,89.2,60.01,45.21,62.02,0,1,1,20,1,1,4,4.13,6.2,2.0,79.76,73.8,78.09,3,0,dataset1
12.8,51.08,62.63,93.71,45.41,0,0,0,23,2,0,4,3.1,7.3,,62.5,87.3,64.43,0,1,dataset1
13.9,69.18,74.41,87.38,87.17,1,1,1,22,0,2,2,1.12,7.5,0.0,70.51,58.25,57.92,1,0,dataset1
13.8,75.725,86.57,98.34,59.43,0,1,1,20,2,0,3,8.24,4.2,,91.53,61.95,80.35,0,1,dataset1
11.2,89.61,73.04,76.5,80.07,0,1,1,24,2,0,4,4.99,5.6,,59.94,62.13,52.35,3,0,dataset1
29.2,86.86,56.3,71.33,61.46,0,1,1,21,0,2,0,3.46,9.0,0.0,85.96,77.42,53.26,3,0,dataset1
